id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel
1407,26,M,3904,C̩libataire,Consulting,Assistant de Direction,0,80,5,4,3
1408,42,F,16799,Mari̩(e),Ressources Humaines,Senior Manager,0,80,21,20,7
1409,52,F,2950,Mari̩(e),Consulting,Consultant,9,80,12,5,4
1411,37,F,3629,C̩libataire,Consulting,Consultant,4,80,8,3,2
1412,35,M,9362,C̩libataire,Consulting,Tech Lead,2,80,10,2,2
1415,25,M,3229,Mari̩(e),Consulting,Consultant,4,80,7,3,2
1417,26,M,3578,C̩libataire,Consulting,Consultant,0,80,8,7,7
1419,29,M,7988,C̩libataire,Ressources Humaines,Ressources Humaines,1,80,10,10,9
1420,49,M,4284,C̩libataire,Consulting,Consultant,3,80,20,4,3
1421,29,F,7553,C̩libataire,Consulting,Manager,0,80,9,8,7
1422,54,F,17328,C̩libataire,Consulting,Directeur Technique,6,80,29,20,7
1423,58,F,19701,Mari̩(e),Consulting,Directeur Technique,3,80,32,9,8
1424,55,M,14732,Divorc̩(e),Consulting,Directeur Technique,2,80,31,7,7
1425,36,F,9278,C̩libataire,Commercial,Cadre Commercial,3,80,15,5,4
1427,31,F,1359,C̩libataire,Commercial,Repr̩sentant Commercial,1,80,1,1,0
1428,30,F,4779,Divorc̩(e),Commercial,Cadre Commercial,7,80,8,3,2
1430,31,F,16422,C̩libataire,Consulting,Directeur Technique,3,80,9,3,2
1431,34,M,2996,Divorc̩(e),Consulting,Assistant de Direction,5,80,10,4,3
1433,31,F,1261,C̩libataire,Consulting,Assistant de Direction,1,80,1,1,0
1434,27,M,2099,Mari̩(e),Consulting,Consultant,0,80,6,5,0
1435,36,M,5810,C̩libataire,Consulting,Consultant,1,80,10,10,4
1436,36,F,5647,Mari̩(e),Commercial,Cadre Commercial,4,80,11,3,2
1438,47,M,3420,Mari̩(e),Consulting,Assistant de Direction,7,80,17,6,5
1439,25,M,4400,Mari̩(e),Commercial,Repr̩sentant Commercial,3,80,6,3,2
1440,37,M,3500,C̩libataire,Consulting,Consultant,0,80,7,6,5
1441,56,F,2066,Mari̩(e),Consulting,Assistant de Direction,2,80,5,3,2
1443,47,F,17169,Mari̩(e),Consulting,Directeur Technique,3,80,26,20,17
1445,24,F,4162,Mari̩(e),Commercial,Cadre Commercial,1,80,5,5,4
1446,32,M,9204,Mari̩(e),Commercial,Cadre Commercial,4,80,7,4,3
1447,34,F,3294,Mari̩(e),Consulting,Consultant,5,80,7,5,4
1448,41,M,2127,Mari̩(e),Consulting,Assistant de Direction,2,80,7,4,2
1449,40,M,3975,Divorc̩(e),Consulting,Consultant,3,80,11,8,7
1453,31,M,10793,Divorc̩(e),Commercial,Cadre Commercial,1,80,13,13,7
1457,46,M,10096,Divorc̩(e),Commercial,Cadre Commercial,4,80,28,7,7
1458,39,F,3646,C̩libataire,Consulting,Consultant,2,80,11,1,0
1459,31,F,7446,C̩libataire,Consulting,Tech Lead,1,80,10,10,8
1460,45,M,10851,Divorc̩(e),Consulting,Manager,2,80,24,7,7
1461,31,F,2109,C̩libataire,Ressources Humaines,Ressources Humaines,9,80,8,3,2
1464,31,M,3722,Mari̩(e),Consulting,Consultant,6,80,7,2,2
1465,45,M,9380,Mari̩(e),Consulting,Tech Lead,4,80,10,3,1
1466,48,M,5486,Divorc̩(e),Commercial,Cadre Commercial,4,80,15,2,2
1467,34,F,2742,Mari̩(e),Ressources Humaines,Ressources Humaines,1,80,2,2,2
1468,40,M,13757,Divorc̩(e),Consulting,Directeur Technique,2,80,16,9,8
1469,28,M,8463,C̩libataire,Commercial,Cadre Commercial,0,80,6,5,4
1471,44,M,3162,C̩libataire,Consulting,Consultant,3,80,7,5,2
1472,53,M,16598,C̩libataire,Consulting,Directeur Technique,4,80,35,9,8
1473,49,M,6651,Mari̩(e),Consulting,Manager,2,80,20,3,2
1474,40,M,2345,Divorc̩(e),Consulting,Assistant de Direction,2,80,8,3,1
1475,44,M,3420,C̩libataire,Consulting,Assistant de Direction,1,80,6,5,2
1477,33,M,4373,Mari̩(e),Commercial,Cadre Commercial,0,80,5,4,3
1478,34,M,4759,C̩libataire,Commercial,Cadre Commercial,3,80,15,13,9
1479,30,M,5301,Mari̩(e),Commercial,Cadre Commercial,8,80,4,2,1
1480,42,F,3673,C̩libataire,Consulting,Consultant,1,80,12,12,9
1481,44,F,4768,Mari̩(e),Commercial,Cadre Commercial,7,80,11,1,0
1482,30,M,1274,Divorc̩(e),Consulting,Assistant de Direction,1,80,1,1,0
1483,57,M,4900,Mari̩(e),Consulting,Assistant de Direction,0,80,13,12,9
1484,49,M,10466,Divorc̩(e),Consulting,Manager,3,80,29,8,7
1485,34,M,17007,Divorc̩(e),Consulting,Directeur Technique,7,80,16,14,8
1486,28,M,2909,Mari̩(e),Commercial,Repr̩sentant Commercial,3,80,5,3,2
1487,29,F,5765,C̩libataire,Commercial,Cadre Commercial,5,80,7,5,3
1489,34,F,4599,C̩libataire,Commercial,Cadre Commercial,0,80,16,15,9
1492,35,M,2404,Mari̩(e),Commercial,Repr̩sentant Commercial,1,80,1,1,0
1494,24,M,3172,C̩libataire,Consulting,Consultant,2,80,4,0,0
1495,24,F,2033,Mari̩(e),Commercial,Repr̩sentant Commercial,1,80,1,1,0
1496,44,M,10209,C̩libataire,Consulting,Tech Lead,5,80,16,2,2
1497,29,M,8620,Divorc̩(e),Commercial,Cadre Commercial,1,80,10,10,7
1499,30,M,2064,Divorc̩(e),Ressources Humaines,Ressources Humaines,0,80,6,5,3
1501,55,M,4035,Mari̩(e),Consulting,Manager,0,80,4,3,2
1502,33,F,3838,Mari̩(e),Consulting,Consultant,8,80,8,5,4
1503,47,F,4591,Mari̩(e),Commercial,Cadre Commercial,3,80,11,5,4
1504,28,M,2561,C̩libataire,Consulting,Consultant,7,80,8,0,0
1506,28,M,1563,Divorc̩(e),Consulting,Assistant de Direction,1,80,1,1,0
1507,28,M,4898,C̩libataire,Commercial,Cadre Commercial,0,80,5,4,2
1509,49,F,4789,Mari̩(e),Consulting,Consultant,4,80,10,3,2
1513,29,F,3180,Mari̩(e),Consulting,Consultant,0,80,4,3,2
1514,28,M,6549,Mari̩(e),Consulting,Tech Lead,1,80,8,8,6
1515,33,M,6388,C̩libataire,Consulting,Manager,2,80,14,0,0
1516,32,M,11244,C̩libataire,Consulting,Senior Manager,2,80,10,5,2
1520,54,F,16032,Divorc̩(e),Consulting,Senior Manager,3,80,26,14,9
1522,29,M,2362,C̩libataire,Consulting,Assistant de Direction,6,80,11,9,7
1523,44,M,16328,Mari̩(e),Consulting,Directeur Technique,3,80,24,20,6
1525,39,F,8376,C̩libataire,Consulting,Tech Lead,4,80,9,2,0
1527,46,F,16606,Mari̩(e),Commercial,Senior Manager,8,80,23,13,12
1529,35,F,8606,C̩libataire,Consulting,Manager,1,80,11,11,8
1533,23,M,2272,C̩libataire,Consulting,Consultant,0,80,5,4,3
1534,40,M,2018,C̩libataire,Consulting,Consultant,3,80,15,5,4
1535,34,M,7083,Mari̩(e),Commercial,Cadre Commercial,1,80,10,10,9
1537,31,F,4084,C̩libataire,Consulting,Assistant de Direction,1,80,7,7,2
1539,50,M,14411,C̩libataire,Consulting,Directeur Technique,1,80,32,32,6
1541,34,M,2308,Mari̩(e),Commercial,Repr̩sentant Commercial,0,80,12,11,10
1542,42,M,4841,Mari̩(e),Consulting,Consultant,4,80,4,1,0
1543,37,M,4285,Mari̩(e),Consulting,Assistant de Direction,1,80,10,10,8
1544,29,F,9715,Mari̩(e),Consulting,Manager,3,80,9,7,7
1545,33,M,4320,C̩libataire,Consulting,Tech Lead,1,80,5,5,3
1546,45,M,2132,Mari̩(e),Consulting,Assistant de Direction,4,80,8,5,4
1547,42,M,10124,Mari̩(e),Consulting,Manager,2,80,24,20,8
1548,40,M,5473,Mari̩(e),Commercial,Cadre Commercial,0,80,9,8,4
1549,33,M,5207,Mari̩(e),Consulting,Consultant,1,80,15,15,14
1550,40,M,16437,C̩libataire,Ressources Humaines,Senior Manager,1,80,21,21,7
1551,24,M,2296,Divorc̩(e),Consulting,Consultant,0,80,2,1,1
1552,40,M,4069,Divorc̩(e),Consulting,Manager,3,80,8,2,2
1553,45,M,7441,Divorc̩(e),Consulting,Manager,1,80,10,10,8
1554,35,F,2430,Mari̩(e),Commercial,Repr̩sentant Commercial,0,80,6,5,3
1555,32,F,5878,Mari̩(e),Consulting,Assistant de Direction,3,80,12,7,1
1556,36,M,2644,C̩libataire,Commercial,Repr̩sentant Commercial,3,80,7,3,2
1557,48,F,6439,Divorc̩(e),Commercial,Cadre Commercial,8,80,18,8,7
1558,29,M,2451,Mari̩(e),Consulting,Assistant de Direction,6,80,5,1,0
1560,33,M,6392,Mari̩(e),Commercial,Cadre Commercial,2,80,8,2,2
1562,30,M,9714,Mari̩(e),Commercial,Cadre Commercial,1,80,10,10,8
1563,38,M,6077,Mari̩(e),Ressources Humaines,Ressources Humaines,3,80,10,6,3
1564,35,M,2450,C̩libataire,Consulting,Consultant,1,80,3,3,0
1568,30,M,9250,Mari̩(e),Commercial,Cadre Commercial,3,80,9,4,2
1569,35,F,2074,Divorc̩(e),Consulting,Consultant,1,80,1,1,0
1572,53,F,10169,Mari̩(e),Consulting,Tech Lead,0,80,34,33,7
1573,38,M,4855,Mari̩(e),Consulting,Tech Lead,4,80,7,5,2
1574,32,M,4087,Mari̩(e),Consulting,Assistant de Direction,4,80,9,6,5
1576,48,F,2367,Mari̩(e),Consulting,Assistant de Direction,8,80,10,8,2
1577,34,M,2972,C̩libataire,Consulting,Assistant de Direction,1,80,1,1,0
1578,55,M,19586,Mari̩(e),Commercial,Senior Manager,1,80,36,36,6
1580,34,M,5484,Mari̩(e),Consulting,Assistant de Direction,9,80,9,2,2
1581,26,F,2061,Mari̩(e),Consulting,Assistant de Direction,1,80,1,1,0
1582,38,M,9924,Mari̩(e),Commercial,Cadre Commercial,0,80,10,9,8
1583,38,F,4198,C̩libataire,Commercial,Cadre Commercial,2,80,8,3,2
1585,36,F,6815,C̩libataire,Commercial,Cadre Commercial,6,80,15,1,0
1586,29,M,4723,C̩libataire,Consulting,Consultant,1,80,10,10,9
1587,35,F,6142,C̩libataire,Consulting,Manager,3,80,10,5,2
1588,39,M,8237,Mari̩(e),Commercial,Cadre Commercial,2,80,11,7,6
1590,29,M,8853,Divorc̩(e),Consulting,Manager,1,80,6,6,4
1591,50,M,19331,Mari̩(e),Commercial,Senior Manager,4,80,27,1,0
1592,23,M,2073,Mari̩(e),Consulting,Assistant de Direction,2,80,4,2,2
1594,36,M,5562,Mari̩(e),Consulting,Consultant,3,80,9,3,2
1595,42,M,19613,C̩libataire,Consulting,Senior Manager,8,80,24,1,0
1596,35,M,3407,Mari̩(e),Consulting,Consultant,1,80,10,10,9
1597,34,M,5063,Mari̩(e),Consulting,Manager,1,80,8,8,2
1598,40,F,4639,Mari̩(e),Commercial,Cadre Commercial,1,80,5,5,4
1599,43,M,4876,Divorc̩(e),Consulting,Consultant,5,80,8,6,4
1601,35,M,2690,Mari̩(e),Consulting,Consultant,1,80,1,1,0
1602,46,M,17567,C̩libataire,Commercial,Senior Manager,1,80,27,26,0
1604,28,M,2408,Mari̩(e),Consulting,Consultant,1,80,1,1,1
1605,22,F,2814,Mari̩(e),Consulting,Assistant de Direction,1,80,4,4,2
1606,50,M,11245,Mari̩(e),Consulting,Manager,2,80,32,30,8
1607,32,F,3312,Mari̩(e),Consulting,Assistant de Direction,3,80,6,3,2
1608,44,F,19049,Divorc̩(e),Consulting,Directeur Technique,0,80,23,22,7
1609,30,M,2141,Mari̩(e),Consulting,Assistant de Direction,1,80,6,6,4
1611,45,F,5769,C̩libataire,Consulting,Consultant,1,80,10,10,7
1612,45,M,4385,Mari̩(e),Commercial,Cadre Commercial,1,80,10,10,7
1613,31,M,5332,C̩libataire,Commercial,Cadre Commercial,7,80,10,5,2
1614,36,F,4663,Mari̩(e),Consulting,Tech Lead,9,80,7,3,2
1615,34,M,4724,Divorc̩(e),Consulting,Tech Lead,1,80,9,9,7
1617,49,F,3211,Mari̩(e),Consulting,Consultant,1,80,10,9,6
1618,39,M,5377,Mari̩(e),Consulting,Tech Lead,2,80,10,7,7
1619,27,M,4066,Divorc̩(e),Consulting,Consultant,1,80,7,7,7
1621,35,M,5208,Mari̩(e),Consulting,Assistant de Direction,1,80,16,16,15
1622,28,F,4877,Divorc̩(e),Consulting,Tech Lead,0,80,6,5,3
1623,21,M,3117,C̩libataire,Consulting,Assistant de Direction,1,80,3,2,2
1624,18,F,1569,C̩libataire,Commercial,Repr̩sentant Commercial,1,80,0,0,0
1625,47,F,19658,Mari̩(e),Ressources Humaines,Senior Manager,3,80,27,5,2
1627,39,M,3069,Divorc̩(e),Consulting,Consultant,0,80,11,10,8
1628,40,F,10435,Mari̩(e),Consulting,Tech Lead,1,80,18,18,15
1630,35,F,4148,Mari̩(e),Consulting,Manager,1,80,15,14,11
1631,37,M,5768,Mari̩(e),Consulting,Tech Lead,3,80,9,4,3
1633,39,F,5042,C̩libataire,Consulting,Tech Lead,0,80,10,9,2
1635,45,F,5770,Divorc̩(e),Consulting,Tech Lead,1,80,10,10,7
1638,38,F,7756,Mari̩(e),Consulting,Tech Lead,3,80,10,5,4
1639,35,M,10306,Mari̩(e),Commercial,Cadre Commercial,9,80,15,13,12
1640,37,F,3936,Mari̩(e),Consulting,Assistant de Direction,1,80,8,8,4
1641,40,F,7945,C̩libataire,Consulting,Tech Lead,6,80,18,4,2
1642,44,M,5743,Mari̩(e),Ressources Humaines,Ressources Humaines,4,80,14,10,7
1644,48,M,15202,Mari̩(e),Consulting,Senior Manager,2,80,23,2,2
1645,35,M,5440,Divorc̩(e),Commercial,Cadre Commercial,6,80,7,2,2
1646,24,F,3760,C̩libataire,Consulting,Assistant de Direction,1,80,6,6,3
1647,27,F,3517,Mari̩(e),Consulting,Assistant de Direction,7,80,5,3,2
1648,27,M,2580,C̩libataire,Consulting,Assistant de Direction,2,80,6,4,2
1649,40,M,2166,C̩libataire,Consulting,Consultant,3,80,10,4,2
1650,29,M,5869,C̩libataire,Commercial,Cadre Commercial,9,80,8,5,2
1651,36,F,8008,Mari̩(e),Consulting,Manager,4,80,9,3,2
1653,25,M,5206,Divorc̩(e),Consulting,Tech Lead,1,80,7,7,7
1654,39,M,5295,Mari̩(e),Consulting,Tech Lead,4,80,7,5,4
1655,49,F,16413,Mari̩(e),Consulting,Directeur Technique,3,80,27,4,2
1656,50,F,13269,Divorc̩(e),Consulting,Directeur Technique,5,80,19,14,11
1657,20,F,2783,C̩libataire,Commercial,Repr̩sentant Commercial,1,80,2,2,2
1658,34,F,5433,Divorc̩(e),Consulting,Assistant de Direction,1,80,11,11,8
1659,36,M,2013,C̩libataire,Consulting,Consultant,2,80,15,4,3
1661,49,F,13966,Mari̩(e),Consulting,Manager,2,80,30,15,11
1662,36,F,4374,Mari̩(e),Consulting,Tech Lead,0,80,4,3,2
1664,36,M,6842,Divorc̩(e),Consulting,Manager,6,80,13,5,4
1665,54,F,17426,Mari̩(e),Consulting,Senior Manager,3,80,36,10,8
1666,43,M,17603,Mari̩(e),Consulting,Directeur Technique,1,80,14,14,10
1667,35,M,4581,C̩libataire,Commercial,Cadre Commercial,3,80,13,11,9
1668,38,M,4735,Mari̩(e),Consulting,Assistant de Direction,7,80,19,13,11
1669,29,M,4187,Divorc̩(e),Commercial,Cadre Commercial,1,80,10,10,0
1670,33,M,5505,Divorc̩(e),Commercial,Cadre Commercial,1,80,6,6,2
1671,32,M,5470,Divorc̩(e),Consulting,Assistant de Direction,0,80,10,9,5
1673,31,F,5476,Mari̩(e),Commercial,Cadre Commercial,1,80,10,10,0
1674,49,F,2587,Divorc̩(e),Consulting,Consultant,4,80,17,2,2
1675,38,F,2440,C̩libataire,Consulting,Consultant,1,80,4,4,3
1676,47,F,15972,Divorc̩(e),Commercial,Senior Manager,6,80,29,3,2
1677,49,M,15379,C̩libataire,Consulting,Senior Manager,4,80,23,8,7
1678,41,M,7082,C̩libataire,Commercial,Cadre Commercial,3,80,21,2,0
1680,20,M,2728,C̩libataire,Commercial,Repr̩sentant Commercial,1,80,2,2,2
1681,33,F,5368,Divorc̩(e),Commercial,Cadre Commercial,1,80,7,6,5
1682,36,M,5347,Mari̩(e),Consulting,Manager,6,80,10,3,2
1683,44,F,3195,Divorc̩(e),Ressources Humaines,Ressources Humaines,4,80,8,2,2
1684,23,M,3989,C̩libataire,Consulting,Consultant,1,80,5,5,4
1687,38,F,3306,Mari̩(e),Consulting,Consultant,7,80,7,0,0
1689,53,M,7005,Mari̩(e),Consulting,Manager,3,80,11,4,3
1691,48,F,2655,Mari̩(e),Commercial,Repr̩sentant Commercial,2,80,19,9,7
1692,32,M,1393,C̩libataire,Consulting,Consultant,1,80,1,1,0
1693,26,M,2570,C̩libataire,Consulting,Consultant,1,80,7,7,7
1694,55,M,3537,Divorc̩(e),Consulting,Assistant de Direction,5,80,8,4,2
1696,34,M,3986,Mari̩(e),Consulting,Consultant,1,80,15,15,10
1697,60,M,10883,Divorc̩(e),Consulting,Manager,3,80,19,1,0
1698,33,M,2028,Mari̩(e),Consulting,Consultant,1,80,14,14,11
1700,37,M,9525,Divorc̩(e),Commercial,Cadre Commercial,1,80,6,6,3
1701,34,F,2929,Mari̩(e),Consulting,Assistant de Direction,1,80,10,10,9
1702,23,M,2275,Divorc̩(e),Commercial,Repr̩sentant Commercial,1,80,3,3,2
1703,44,F,7879,Mari̩(e),Consulting,Manager,1,80,9,8,7
1704,35,M,4930,C̩libataire,Consulting,Assistant de Direction,0,80,6,5,4
1706,43,M,7847,Mari̩(e),Commercial,Cadre Commercial,1,80,10,10,9
1707,24,M,4401,Mari̩(e),Consulting,Assistant de Direction,1,80,5,5,3
1708,41,M,9241,C̩libataire,Commercial,Cadre Commercial,1,80,10,10,8
1709,29,F,2974,Mari̩(e),Consulting,Consultant,9,80,9,5,3
1710,36,F,4502,C̩libataire,Commercial,Repr̩sentant Commercial,3,80,17,13,7
1712,45,M,10748,Mari̩(e),Consulting,Manager,3,80,25,23,15
1714,24,M,1555,Mari̩(e),Ressources Humaines,Ressources Humaines,1,80,1,1,0
1716,47,M,12936,Mari̩(e),Commercial,Cadre Commercial,7,80,25,23,5
1718,26,M,2305,Mari̩(e),Consulting,Consultant,1,80,3,3,2
1719,45,F,16704,C̩libataire,Consulting,Directeur Technique,1,80,21,21,6
1720,32,M,3433,Mari̩(e),Consulting,Assistant de Direction,6,80,10,5,2
1721,31,M,3477,Mari̩(e),Consulting,Consultant,1,80,6,5,2
1722,41,M,6430,Mari̩(e),Ressources Humaines,Ressources Humaines,6,80,10,3,2
1724,40,F,6516,Mari̩(e),Consulting,Tech Lead,2,80,18,1,0
1725,24,M,3907,Divorc̩(e),Consulting,Consultant,1,80,6,6,2
1727,46,M,5562,C̩libataire,Consulting,Manager,6,80,19,10,7
1728,35,M,6883,Mari̩(e),Consulting,Tech Lead,2,80,17,7,7
1729,30,M,2862,Mari̩(e),Consulting,Assistant de Direction,1,80,10,10,0
1731,47,M,4978,Mari̩(e),Commercial,Cadre Commercial,7,80,4,1,0
1732,46,M,10368,Divorc̩(e),Commercial,Cadre Commercial,4,80,13,10,6
1733,36,M,6134,Divorc̩(e),Commercial,Cadre Commercial,5,80,16,2,2
1734,32,M,6735,C̩libataire,Commercial,Cadre Commercial,6,80,10,0,0
1735,23,F,3295,C̩libataire,Consulting,Consultant,1,80,3,3,2
1736,31,F,5238,C̩libataire,Consulting,Tech Lead,2,80,9,5,4
1737,39,M,6472,Mari̩(e),Consulting,Consultant,1,80,9,9,8
1739,32,M,9610,Mari̩(e),Commercial,Cadre Commercial,3,80,10,4,3
1740,40,M,19833,C̩libataire,Commercial,Senior Manager,1,80,21,21,8
1744,45,F,9756,Mari̩(e),Ressources Humaines,Ressources Humaines,4,80,9,5,0
1745,30,F,4968,C̩libataire,Consulting,Assistant de Direction,0,80,10,9,7
1746,24,M,2145,Mari̩(e),Ressources Humaines,Ressources Humaines,0,80,3,2,2
1747,30,F,2180,Divorc̩(e),Ressources Humaines,Ressources Humaines,6,80,6,4,2
1749,31,M,8346,Mari̩(e),Commercial,Cadre Commercial,1,80,6,5,2
1751,27,F,3445,C̩libataire,Consulting,Assistant de Direction,1,80,6,6,2
1752,29,F,2760,C̩libataire,Commercial,Repr̩sentant Commercial,1,80,2,2,2
1753,29,M,6294,C̩libataire,Consulting,Manager,8,80,10,3,2
1754,30,M,7140,Divorc̩(e),Commercial,Cadre Commercial,2,80,12,7,7
1755,34,M,2932,Mari̩(e),Consulting,Assistant de Direction,0,80,6,5,0
1756,33,F,5147,C̩libataire,Commercial,Cadre Commercial,8,80,13,11,7
1757,49,F,4507,C̩libataire,Commercial,Cadre Commercial,3,80,8,5,1
1758,33,F,8564,C̩libataire,Commercial,Cadre Commercial,2,80,11,0,0
1760,38,F,2468,Mari̩(e),Consulting,Consultant,4,80,9,6,1
1761,31,M,8161,Mari̩(e),Commercial,Cadre Commercial,2,80,10,1,0
1762,29,F,2109,Divorc̩(e),Consulting,Assistant de Direction,1,80,1,1,0
1763,30,M,5294,Mari̩(e),Consulting,Manager,3,80,10,7,0
1764,32,M,2718,C̩libataire,Consulting,Assistant de Direction,2,80,12,7,7
1766,38,M,5811,Mari̩(e),Consulting,Manager,3,80,15,1,0
1767,43,M,2437,Mari̩(e),Consulting,Assistant de Direction,9,80,6,1,0
1768,42,M,2766,Divorc̩(e),Consulting,Consultant,8,80,7,5,3
1770,55,M,19038,Mari̩(e),Consulting,Directeur Technique,8,80,34,1,0
1771,33,M,3055,Divorc̩(e),Consulting,Assistant de Direction,5,80,11,9,8
1772,41,M,2289,Divorc̩(e),Consulting,Consultant,1,80,5,5,3
1774,34,M,4001,Divorc̩(e),Commercial,Cadre Commercial,1,80,15,15,14
1775,53,F,12965,Mari̩(e),Consulting,Tech Lead,4,80,27,3,2
1778,43,M,3539,C̩libataire,Ressources Humaines,Ressources Humaines,0,80,10,9,7
1779,34,F,6029,C̩libataire,Commercial,Cadre Commercial,5,80,6,2,2
1780,21,M,2679,C̩libataire,Commercial,Repr̩sentant Commercial,1,80,1,1,0
1782,38,F,3702,Mari̩(e),Consulting,Consultant,1,80,5,5,4
1783,22,F,2398,Mari̩(e),Consulting,Consultant,1,80,1,1,0
1784,31,F,5468,Mari̩(e),Commercial,Cadre Commercial,1,80,13,12,7
1786,51,F,13116,Mari̩(e),Consulting,Senior Manager,2,80,15,2,2
1787,37,M,4189,Mari̩(e),Commercial,Cadre Commercial,1,80,5,5,2
1789,46,M,19328,Divorc̩(e),Consulting,Directeur Technique,7,80,24,2,1
1790,36,M,8321,Mari̩(e),Consulting,Manager,7,80,15,12,8
1792,44,M,2342,Divorc̩(e),Consulting,Assistant de Direction,1,80,6,5,3
1794,37,M,4071,Divorc̩(e),Ressources Humaines,Ressources Humaines,2,80,19,10,0
1797,35,M,5813,C̩libataire,Commercial,Cadre Commercial,1,80,10,10,7
1798,33,M,3143,Mari̩(e),Consulting,Assistant de Direction,6,80,14,10,8
1799,28,M,2044,Mari̩(e),Consulting,Assistant de Direction,1,80,5,5,3
1800,39,M,13464,C̩libataire,Consulting,Directeur Technique,7,80,9,4,3
1801,46,M,7991,C̩libataire,Commercial,Cadre Commercial,8,80,6,2,2
1802,40,F,3377,Mari̩(e),Consulting,Consultant,4,80,7,4,3
1803,42,M,5538,Mari̩(e),Consulting,Manager,5,80,10,0,0
1804,35,M,5762,Divorc̩(e),Consulting,Tech Lead,2,80,15,7,7
1805,38,M,2592,Divorc̩(e),Ressources Humaines,Ressources Humaines,5,80,13,11,10
1807,34,M,5346,Mari̩(e),Consulting,Consultant,4,80,11,7,1
1809,37,M,4213,C̩libataire,Consulting,Tech Lead,1,80,10,10,3
1812,39,M,4127,Divorc̩(e),Commercial,Cadre Commercial,2,80,7,2,1
1813,43,M,2438,C̩libataire,Consulting,Assistant de Direction,4,80,7,3,2
1814,41,M,6870,C̩libataire,Consulting,Manager,3,80,11,3,2
1815,41,F,10447,Divorc̩(e),Commercial,Cadre Commercial,0,80,23,22,14
1816,30,F,9667,C̩libataire,Consulting,Tech Lead,9,80,9,7,7
1818,26,F,2148,Mari̩(e),Ressources Humaines,Ressources Humaines,0,80,6,5,1
1821,46,F,8926,Mari̩(e),Consulting,Manager,4,80,13,9,7
1822,40,F,6513,Divorc̩(e),Consulting,Manager,4,80,12,5,3
1823,34,M,6799,Mari̩(e),Commercial,Cadre Commercial,1,80,10,10,8
1824,58,M,16291,Divorc̩(e),Commercial,Senior Manager,4,80,37,16,9
1826,35,M,2705,Mari̩(e),Consulting,Consultant,0,80,6,5,4
1827,47,F,10333,Divorc̩(e),Consulting,Tech Lead,8,80,28,22,11
1829,40,F,4448,Divorc̩(e),Consulting,Manager,2,80,15,7,4
1830,54,F,6854,Mari̩(e),Consulting,Assistant de Direction,4,80,14,7,1
1833,31,F,9637,Mari̩(e),Commercial,Cadre Commercial,2,80,9,3,2
1834,28,F,3591,Mari̩(e),Consulting,Assistant de Direction,1,80,3,3,2
1835,38,F,5405,Mari̩(e),Commercial,Repr̩sentant Commercial,2,80,20,4,2
1836,26,M,4684,C̩libataire,Commercial,Cadre Commercial,1,80,5,5,3
1837,58,M,15787,Mari̩(e),Consulting,Directeur Technique,2,80,23,2,2
1839,18,F,1514,C̩libataire,Consulting,Assistant de Direction,1,80,0,0,0
1842,31,M,2956,Mari̩(e),Ressources Humaines,Ressources Humaines,0,80,2,1,0
1844,29,M,2335,Divorc̩(e),Ressources Humaines,Ressources Humaines,4,80,4,2,2
1845,45,F,5154,Mari̩(e),Commercial,Cadre Commercial,4,80,10,8,7
1847,36,F,6962,Mari̩(e),Consulting,Assistant de Direction,4,80,15,1,0
1849,43,M,5675,Mari̩(e),Commercial,Cadre Commercial,1,80,7,7,7
1850,27,F,2379,C̩libataire,Consulting,Consultant,0,80,6,5,4
1852,29,M,3812,Mari̩(e),Consulting,Consultant,1,80,11,11,8
1853,32,M,4648,C̩libataire,Commercial,Cadre Commercial,8,80,4,0,0
1854,42,M,2936,Mari̩(e),Consulting,Assistant de Direction,3,80,10,6,3
1856,47,F,2105,C̩libataire,Consulting,Consultant,4,80,7,2,2
1857,46,M,8578,Divorc̩(e),Consulting,Tech Lead,3,80,12,9,8
1858,28,M,2706,Divorc̩(e),Ressources Humaines,Ressources Humaines,1,80,3,3,2
1859,29,M,6384,Divorc̩(e),Consulting,Manager,8,80,11,7,0
1860,42,M,3968,C̩libataire,Consulting,Consultant,4,80,8,0,0
